ts,u_predict,t_,V
10.86,-51.67563158008241,10.86,-51.68831348
10.88,-51.645902319241046,10.88,-51.59439147
10.9,-51.616291847916784,10.9,-51.719620819999996
10.92,-51.58679974908969,10.92,-51.782235500000006
10.94,-51.55742560327208,10.94,-51.59439147
10.96,-51.52816898858163,10.96,-51.6256988
10.98,-51.49902948081474,10.98,-51.500469450000004
11.0,-51.47000665351976,11.0,-51.6256988
11.02,-51.44110007806933,11.02,-51.34393275
11.04,-51.4123093237331,11.04,-51.43785477
11.06,-51.38363395774929,11.059999999999999,-51.375240090000005
11.08,-51.35507354539642,11.08,-51.43785477
11.1,-51.3266276500641,11.1,-51.375240090000005
11.12,-51.29829583332374,11.12,-51.34393275
11.14,-51.270077654998296,11.14,-51.406547429999996
11.16,-51.24197267323187,11.16,-51.43785477
11.18,-51.213980444558324,11.18,-51.46916211
11.2,-51.18610052396968,11.200000000000001,-51.34393275
11.22,-51.15833246498345,11.22,-51.34393275
11.24,-51.130675819709886,11.24,-51.31262541
11.26,-51.10313013891768,11.26,-51.15608871
11.28,-51.07569497210005,11.28,-51.31262541
11.3,-51.0483698675394,11.299999999999999,-51.124781369999994
11.32,-51.02115437237136,11.32,-51.187396050000004
11.34,-50.99404803264835,11.34,-51.21870339
11.36,-50.96705039340216,11.36,-51.06216669
11.38,-50.94016099870605,11.38,-51.124781369999994
11.4,-50.91337939173569,11.4,-51.124781369999994
11.42,-50.88670511482984,11.42,-51.09347403
11.44,-50.860137709549846,11.440000000000001,-51.21870339
11.46,-50.833676716738665,11.46,-51.06216669
11.48,-50.80732167657889,11.48,-50.90562999
11.5,-50.78107212865004,11.5,-50.93693733
11.52,-50.754927611985316,11.52,-51.124781369999994
11.54,-50.72888766512726,11.54,-50.968244670000004
11.56,-50.70295182618275,11.56,-50.999552009999995
11.58,-50.67711963287717,11.58,-51.187396050000004
11.6,-50.65139062260791,11.6,-50.968244670000004
11.62,-50.6257643324971,11.62,-50.93693733
11.64,-50.60024029944327,11.64,-50.90562999
11.66,-50.57481806017252,11.66,-50.874322649999996
11.68,-50.54949715128885,11.68,-50.843015310000006
11.7,-50.52427710932356,11.700000000000001,-50.843015310000006
11.72,-50.49915747078411,11.72,-50.874322649999996
11.74,-50.4741377722022,11.739999999999998,-50.81170797
11.76,-50.4492175501806,11.76,-50.71778595
11.78,-50.424396341440044,11.78,-50.90562999
11.8,-50.399673682864496,11.799999999999999,-50.71778595
11.82,-50.375049111546325,11.82,-50.62386394
11.84,-50.350522164830465,11.84,-50.62386394
11.86,-50.32609238035758,11.86,-50.68647861
11.88,-50.30175929610717,11.88,-50.592556599999995
11.9,-50.2775224504391,11.9,-50.561249260000004
11.92,-50.25338138213502,11.92,-50.62386394
11.94,-50.229335630438825,11.940000000000001,-50.52994192
11.96,-50.20538473509629,11.96,-50.52994192
11.98,-50.18152823639445,11.98,-50.4360199
12.0,-50.15776567519942,12.0,-50.52994192
12.02,-50.13409659299445,12.02,-50.37340522
12.04,-50.11052053191682,12.04,-50.4360199
12.06,-50.087037034793745,12.06,-50.24817586
12.08,-50.063645645178475,12.08,-50.2794832
12.1,-50.0403459073846,12.1,-50.12295023
12.12,-50.01713736652084,12.120000000000001,-50.12295023
12.14,-49.9940195685241,12.14,-50.2794832
12.16,-49.970992060192756,12.16,-50.185564910000004
12.18,-49.94805438921859,12.180000000000001,-50.185564910000004
12.2,-49.925206104218645,12.200000000000001,-50.02902821
12.22,-49.902446754766125,12.219999999999999,-49.966413530000004
12.24,-49.87977589142052,12.239999999999998,-50.185564910000004
12.26,-49.85719306575767,12.26,-49.90379885
12.28,-49.834697830398724,12.28,-50.15425757
12.3,-49.81228973903838,12.299999999999999,-49.90379885
12.32,-49.78996834647324,12.32,-49.90379885
12.34,-49.76773320862882,12.34,-49.80987683
12.36,-49.74558388258627,12.36,-49.80987683
12.38,-49.72351992660861,12.38,-49.90379885
12.4,-49.70154090016627,12.4,-49.80987683
12.42,-49.67964636396186,12.42,-49.872491509999996
12.44,-49.65783587995505,12.440000000000001,-49.62203279
12.46,-49.63610901138604,12.46,-49.71595481
12.48,-49.614465322799184,12.479999999999999,-49.55941811
12.5,-49.592904380065434,12.5,-49.653340130000004
12.52,-49.571425750405155,12.52,-49.653340130000004
12.54,-49.550029002409275,12.54,-49.59072545
12.56,-49.5287137060609,12.56,-49.71595481
12.58,-49.50747943275594,12.58,-49.49680343
12.6,-49.48632575532333,12.6,-49.528110770000005
12.62,-49.46525224804456,12.620000000000001,-49.49680343
12.64,-49.44425848667327,12.64,-49.55941811
12.66,-49.4233440484536,12.66,-49.55941811
12.68,-49.40250851213877,12.680000000000001,-49.465496089999995
12.7,-49.38175145800864,12.7,-49.59072545
12.72,-49.361072467887176,12.719999999999999,-49.465496089999995
12.74,-49.340471125159425,12.74,-49.37157407
12.76,-49.31994701478747,12.76,-49.37157407
12.78,-49.299499723327074,12.78,-49.55941811
12.8,-49.27912883894269,12.8,-49.340266729999996
12.82,-49.258833951422815,12.82,-49.49680343
12.84,-49.23861465219461,12.84,-49.465496089999995
12.86,-49.218470534338174,12.86,-49.55941811
12.88,-49.1984011926003,12.88,-49.37157407
12.9,-49.17840622340816,12.9,-49.465496089999995
12.92,-49.15848522488205,12.92,-49.49680343
12.94,-49.13863779684821,12.940000000000001,-49.465496089999995
12.96,-49.11886354085092,12.959999999999999,-49.37157407
12.98,-49.099162060164645,12.979999999999999,-49.37157407
13.0,-49.0795329598053,13.0,-49.30895939
13.02,-49.059975846541334,13.02,-49.37157407
13.04,-49.04049032890462,13.04,-49.340266729999996
13.06,-49.02107601720083,13.06,-49.27765206
13.08,-49.00173252351939,13.08,-49.340266729999996
13.1,-48.98245946174317,13.1,-49.340266729999996
13.12,-48.96325644755796,13.120000000000001,-49.40288141
13.14,-48.94412309846119,13.14,-49.27765206
13.16,-48.92505903377089,13.16,-49.43418875
13.18,-48.90606387463387,13.18,-49.30895939
13.2,-48.88713724403373,13.2,-49.340266729999996
13.22,-48.86827876679846,13.219999999999999,-49.21503738
13.24,-48.84948806960814,13.24,-49.121115360000005
13.26,-48.83076478100165,13.26,-49.121115360000005
13.28,-48.81210853138352,13.28,-49.08980802
13.3,-48.79351895303066,13.3,-49.27765206
13.32,-48.77499568009802,13.32,-49.27765206
13.34,-48.75653834862498,13.34,-49.24634472
13.36,-48.73814659654055,13.360000000000001,-49.21503738
13.38,-48.71982006366902,13.38,-49.121115360000005
13.4,-48.70155839173466,13.4,-49.18373004
13.42,-48.68336122436658,13.420000000000002,-49.02719334
13.44,-48.6652282071036,13.44,-49.05850068
13.46,-48.647158987397816,13.459999999999999,-49.08980802
13.48,-48.629153214619066,13.479999999999999,-48.96457866
13.5,-48.61121054005848,13.5,-49.05850068
13.52,-48.593330616931965,13.52,-49.02719334
13.54,-48.57551310038343,13.54,-48.933271319999996
13.56,-48.557757647487676,13.56,-48.933271319999996
13.58,-48.54006391725335,13.58,-48.96457866
13.6,-48.5224315706251,13.6,-48.8393493
13.62,-48.50486027048634,13.620000000000001,-48.8393493
13.64,-48.4873496816607,13.64,-48.620197919999995
13.66,-48.46989947091438,13.66,-48.77673462
13.68,-48.45250930695749,13.68,-48.8393493
13.7,-48.43517886044537,13.7,-48.71411994
13.72,-48.417907803979936,13.719999999999999,-48.463661220000006
13.74,-48.40069581211066,13.74,-48.49496856
13.76,-48.38354256133519,13.76,-48.55758324
13.78,-48.366447730099885,13.78,-48.36974293
13.8,-48.34941099880037,13.8,-48.338435589999996
13.82,-48.3324320497816,13.82,-48.5262759
13.84,-48.315510567337704,13.84,-48.24451357
13.86,-48.298646237712056,13.860000000000001,-48.21320623
13.88,-48.281838749096615,13.88,-48.27582091
13.9,-48.2650877916313,13.9,-48.27582091
13.92,-48.24839305740365,13.92,-48.15059155
13.94,-48.231754240447465,13.94,-48.24451357
13.96,-48.21517103674176,13.959999999999999,-48.025362189999996
13.98,-48.19864314420959,13.98,-48.119284210000004
14.0,-48.1821702627166,14.0,-47.96274751
14.02,-48.16575209406931,14.02,-47.80621082
14.04,-48.14938834201347,14.040000000000001,-47.96274751
14.06,-48.13307871223209,14.06,-47.96274751
14.08,-48.11682291234314,14.08,-47.77490348
14.1,-48.10062065189761,14.1,-47.77490348
14.12,-48.084471642377004,14.120000000000001,-47.618366779999995
14.14,-48.06837559719072,14.14,-47.86882550000001
14.16,-48.052332231673496,14.16,-47.68098146
14.18,-48.036341263082356,14.18,-47.68098146
14.2,-48.020402410593846,14.2,-47.64967412
14.22,-48.00451539530099,14.219999999999999,-47.618366779999995
14.24,-47.98867994020965,14.24,-47.587059440000004
14.26,-47.97289577023564,14.26,-47.64967412
14.28,-47.957162612200854,14.28,-47.3992154
14.3,-47.94148019482971,14.3,-47.52444476
14.32,-47.92584824874556,14.32,-47.33660072
14.34,-47.91026650646639,14.34,-47.5557521
14.36,-47.89473470240136,14.360000000000001,-47.461830080000006
14.38,-47.87925257284611,14.38,-47.30529338
14.4,-47.863819855978974,14.399999999999999,-47.5557521
14.42,-47.848436291856274,14.42,-47.5557521
14.44,-47.83310162240798,14.44,-47.3992154
14.46,-47.817815591433096,14.459999999999999,-47.52444476
14.48,-47.80257794459489,14.48,-47.30529338
14.5,-47.78738842941612,14.5,-47.43052274
14.52,-47.77224679527428,14.52,-47.211371359999994
14.54,-47.7571527933962,14.540000000000001,-47.30529338
14.56,-47.74210617685329,14.56,-47.36790806
14.58,-47.72710670055605,14.58,-47.211371359999994
14.6,-47.71215412124876,14.600000000000001,-47.2426787
14.62,-47.6972481975043,14.620000000000001,-47.054834660000004
14.64,-47.68238868971823,14.64,-47.086141999999995
14.66,-47.66757536010363,14.66,-47.14875668
14.68,-47.652807972684926,14.68,-47.14875668
14.7,-47.63808629329236,14.7,-47.211371359999994
14.72,-47.62341008955611,14.719999999999999,-47.054834660000004
14.74,-47.60877913090011,14.74,-47.14875668
14.76,-47.59419318853626,14.76,-47.211371359999994
14.78,-47.57965203545803,14.78,-46.96091264
14.8,-47.565155446434375,14.8,-47.02352732
14.82,-47.5507031980033,14.82,-47.086141999999995
14.84,-47.53629506846562,14.84,-47.2426787
14.86,-47.52193083787829,14.860000000000001,-46.92960531
14.88,-47.50761028804803,14.879999999999999,-47.11744934
14.9,-47.49333320252471,14.899999999999999,-47.11744934
14.92,-47.47909936659434,14.92,-47.02352732
14.94,-47.46490856727272,14.94,-46.866990630000004
14.96,-47.45076059329835,14.959999999999999,-47.02352732
14.98,-47.43665523512545,14.98,-46.96091264
15.0,-47.42259228491722,15.0,-47.054834660000004
