ts,u_predict,t_,V
7.76,-58.043386202432536,7.76,-58.168917889999996
7.78,-57.99161803742921,7.780000000000001,-58.23153257
7.8,-57.94009409388823,7.800000000000001,-58.168917889999996
7.82,-57.888798084883895,7.819999999999999,-58.04368854
7.84,-57.837715102388636,7.839999999999999,-57.949766520000004
7.86,-57.786831522653834,7.86,-58.07499588
7.88,-57.73613491733932,7.88,-57.8558445
7.9,-57.68561397008303,7.8999999999999995,-57.79322982
7.92,-57.6352583982026,7.92,-57.82453716
7.94,-57.585058879244606,7.9399999999999995,-57.63669312
7.96,-57.53500698211153,7.959999999999999,-57.48016015
7.98,-57.4850951025064,7.98,-57.51146749
8.0,-57.43531640244766,8.0,-57.57407844
8.02,-57.385664753629136,8.02,-57.48016015
8.04,-57.33613468439609,8.040000000000001,-57.51146749
8.06,-57.28672133013705,8.06,-57.354930790000004
8.08,-57.23742038688663,8.08,-57.22970143
8.1,-57.18822806795696,8.100000000000001,-57.44885281
8.12,-57.139141063418414,8.12,-57.167086749999996
8.14,-57.090156502261884,8.139999999999999,-57.10447207
8.16,-57.04127191708432,8.16,-57.07316473
8.18,-56.99248521114722,8.18,-57.13577941
8.2,-56.9437946276661,8.2,-56.97924271
8.22,-56.8951987211962,8.22,-56.94793537
8.24,-56.84669633098721,8.24,-56.85401335
8.26,-56.79828655618885,8.26,-56.88532069
8.28,-56.74996873279206,8.280000000000001,-56.76009133
8.3,-56.701742412198946,8.3,-56.66616932
8.32,-56.65360734132158,8.32,-56.60355464
8.34,-56.60556344411362,8.34,-56.50963262
8.36,-56.557610804443605,8.36,-56.47832528
8.38,-56.509749650227185,8.379999999999999,-56.35309592
8.4,-56.46198033873741,8.4,-56.415710600000004
8.42,-56.414303343015426,8.42,-56.35309592
8.44,-56.36671923931315,8.44,-56.22786656
8.46,-56.3192286955016,8.459999999999999,-56.16525188
8.48,-56.271832460376764,8.48,-56.1026372
8.5,-56.22453135380962,8.5,-56.1026372
8.52,-56.17732625767986,8.52,-56.04002252
8.54,-56.13021810754393,8.540000000000001,-55.97740784
8.56,-56.08320788498418,8.56,-55.82087114
8.58,-56.03629661059632,8.58,-55.72694913
8.6,-55.989485337568375,8.6,-55.82087114
8.62,-55.94277514581403,8.62,-55.758256470000006
8.64,-55.89616713661405,8.639999999999999,-55.66433817
8.66,-55.849662427739965,8.66,-55.60172349
8.68,-55.803262149017236,8.68,-55.50780147
8.7,-55.75696743830003,8.7,-55.44518679
